date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2022-10-26,Saudi Arabia,Albania,1,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-10-27,Qatar,Honduras,1,0,Friendly,Marbella,Spain,TRUE
2022-10-30,Saudi Arabia,Honduras,0,0,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-11-06,Saudi Arabia,Iceland,1,0,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-11-07,Qatar,Panama,2,1,Friendly,Marbella,Spain,TRUE
2022-11-09,Albania,Qatar,0,1,Friendly,Marbella,Spain,TRUE
2022-11-09,Mexico,Iraq,4,0,Friendly,Girona,Spain,TRUE
2022-11-10,Iran,Nicaragua,1,0,Friendly,Tehran,Iran,FALSE
2022-11-10,Saudi Arabia,Panama,1,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-11-11,Bahrain,Canada,2,2,Friendly,Isa Town,Bahrain,FALSE
2022-11-11,South Korea,Iceland,1,0,Friendly,Hwaseong,South Korea,FALSE
2022-11-12,Iraq,Ecuador,0,0,Friendly,Madrid,Spain,TRUE
2022-11-13,Syria,Algeria,0,1,Friendly,Sharjah,United Arab Emirates,TRUE
2022-11-15,Venezuela,Panama,2,2,Friendly,Al Hamriyah,United Arab Emirates,TRUE
2022-11-16,Algeria,Mali,1,1,Friendly,Oran,Algeria,FALSE
2022-11-16,Andorra,Austria,0,1,Friendly,Málaga,Spain,TRUE
2022-11-16,Czech Republic,Faroe Islands,5,0,Friendly,Olomouc,Czech Republic,FALSE
2022-11-16,Iran,Tunisia,0,2,Friendly,Doha,Qatar,TRUE
2022-11-16,Ivory Coast,Burundi,4,0,Friendly,Marrakech,Morocco,TRUE
2022-11-16,Mexico,Sweden,1,2,Friendly,Girona,Spain,TRUE
2022-11-16,Oman,Germany,0,1,Friendly,Muscat,Oman,FALSE
2022-11-16,Peru,Paraguay,1,0,Friendly,Lima,Peru,FALSE
2022-11-16,Saudi Arabia,Croatia,0,1,Friendly,Riyadh,Saudi Arabia,FALSE
2022-11-16,Turkey,Scotland,2,1,Friendly,Diyarbakir,Turkey,FALSE
2022-11-16,United Arab Emirates,Argentina,0,5,Friendly,Abu Dhabi,United Arab Emirates,FALSE
2022-11-16,Uzbekistan,Kazakhstan,2,0,Friendly,Tashkent,Uzbekistan,FALSE
2022-11-17,Japan,Canada,1,2,Friendly,Dubai,United Arab Emirates,TRUE
2022-11-17,Jordan,Spain,1,3,Friendly,Amman,Jordan,FALSE
2022-11-17,Morocco,Georgia,3,0,Friendly,Sharjah,United Arab Emirates,TRUE
2022-11-17,Portugal,Nigeria,4,0,Friendly,Lisbon,Portugal,FALSE
2022-11-17,Republic of Ireland,Norway,1,2,Friendly,Dublin,Republic of Ireland,FALSE
2022-11-17,South Africa,Mozambique,2,1,Friendly,Mbombela,South Africa,FALSE
2022-11-17,Switzerland,Ghana,0,2,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-11-18,Cameroon,Panama,1,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
2022-11-18,Egypt,Belgium,2,1,Friendly,Kuwait City,Kuwait,TRUE
2022-11-19,Colombia,Paraguay,2,0,Friendly,Fort Lauderdale,United States,TRUE
2022-11-19,Ivory Coast,Burkina Faso,1,2,Friendly,Marrakech,Morocco,TRUE
2022-11-19,Sweden,Algeria,2,0,Friendly,Malmö,Sweden,FALSE
2022-11-19,Turkey,Czech Republic,2,1,Friendly,Gaziantep,Turkey,FALSE
2022-11-20,Austria,Italy,2,0,Friendly,Vienna,Austria,FALSE
2022-11-20,Norway,Finland,1,1,Friendly,Oslo,Norway,FALSE
2022-11-20,Qatar,Ecuador,0,2,FIFA World Cup,Al Khor,Qatar,FALSE
2022-11-20,South Africa,Angola,1,1,Friendly,Mbombela,South Africa,FALSE
2022-11-20,Uzbekistan,Russia,0,0,Friendly,Tashkent,Uzbekistan,FALSE
2022-11-21,England,Iran,6,2,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-21,Senegal,Netherlands,0,2,FIFA World Cup,Doha,Qatar,TRUE
2022-11-21,United States,Wales,1,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-22,Argentina,Saudi Arabia,1,2,FIFA World Cup,Lusail,Qatar,TRUE
2022-11-22,Denmark,Tunisia,0,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-22,France,Australia,4,1,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-11-22,Mexico,Poland,0,0,FIFA World Cup,Doha,Qatar,TRUE
2022-11-23,Belgium,Canada,1,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-23,Germany,Japan,1,2,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-23,Morocco,Croatia,0,0,FIFA World Cup,Al Khor,Qatar,TRUE
2022-11-23,Spain,Costa Rica,7,0,FIFA World Cup,Doha,Qatar,TRUE
2022-11-24,Brazil,Serbia,2,0,FIFA World Cup,Lusail,Qatar,TRUE
2022-11-24,Portugal,Ghana,3,2,FIFA World Cup,Doha,Qatar,TRUE
2022-11-24,Switzerland,Cameroon,1,0,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-11-24,Uruguay,South Korea,0,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-25,England,United States,0,0,FIFA World Cup,Al Khor,Qatar,TRUE
2022-11-25,Netherlands,Ecuador,1,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-25,Qatar,Senegal,1,3,FIFA World Cup,Doha,Qatar,FALSE
2022-11-25,Wales,Iran,0,2,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-26,Argentina,Mexico,2,0,FIFA World Cup,Lusail,Qatar,TRUE
2022-11-26,France,Denmark,2,1,FIFA World Cup,Doha,Qatar,TRUE
2022-11-26,Poland,Saudi Arabia,2,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-26,Tunisia,Australia,0,1,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-11-27,Belgium,Morocco,0,2,FIFA World Cup,Doha,Qatar,TRUE
2022-11-27,Croatia,Canada,4,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-27,Japan,Costa Rica,0,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-27,Spain,Germany,1,1,FIFA World Cup,Al Khor,Qatar,TRUE
2022-11-28,Brazil,Switzerland,1,0,FIFA World Cup,Doha,Qatar,TRUE
2022-11-28,Portugal,Uruguay,2,0,FIFA World Cup,Lusail,Qatar,TRUE
2022-11-28,South Korea,Ghana,2,3,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-29,Ecuador,Senegal,1,2,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-29,Iran,United States,0,1,FIFA World Cup,Doha,Qatar,TRUE
2022-11-29,Qatar,Netherlands,0,2,FIFA World Cup,Al Khor,Qatar,FALSE
2022-11-29,Wales,England,0,3,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-11-30,Australia,Denmark,1,0,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-11-30,Poland,Argentina,0,2,FIFA World Cup,Doha,Qatar,TRUE
2022-11-30,Saudi Arabia,Mexico,1,2,FIFA World Cup,Lusail,Qatar,TRUE
2022-11-30,Tunisia,France,1,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-01,Canada,Morocco,1,2,FIFA World Cup,Doha,Qatar,TRUE
2022-12-01,Costa Rica,Germany,2,4,FIFA World Cup,Al Khor,Qatar,TRUE
2022-12-01,Croatia,Belgium,0,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-01,Japan,Spain,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-02,Cameroon,Brazil,1,0,FIFA World Cup,Lusail,Qatar,TRUE
2022-12-02,Ghana,Uruguay,0,2,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-12-02,Serbia,Switzerland,2,3,FIFA World Cup,Doha,Qatar,TRUE
2022-12-02,South Korea,Portugal,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-03,Argentina,Australia,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-03,Netherlands,United States,3,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-04,England,Senegal,3,0,FIFA World Cup,Al Khor,Qatar,TRUE
2022-12-04,France,Poland,3,1,FIFA World Cup,Doha,Qatar,TRUE
2022-12-05,Brazil,South Korea,4,1,FIFA World Cup,Doha,Qatar,TRUE
2022-12-05,Japan,Croatia,1,1,FIFA World Cup,Al Wakrah,Qatar,TRUE
2022-12-06,Morocco,Spain,0,0,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-06,Portugal,Switzerland,6,1,FIFA World Cup,Lusail,Qatar,TRUE
2022-12-09,Croatia,Brazil,1,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-09,Netherlands,Argentina,2,2,FIFA World Cup,Lusail,Qatar,TRUE
2022-12-10,England,France,1,2,FIFA World Cup,Al Khor,Qatar,TRUE
2022-12-10,Morocco,Portugal,1,0,FIFA World Cup,Doha,Qatar,TRUE
2022-12-13,Argentina,Croatia,3,0,FIFA World Cup,Lusail,Qatar,TRUE
2022-12-14,France,Morocco,2,0,FIFA World Cup,Al Khor,Qatar,TRUE
2022-12-17,Croatia,Morocco,2,1,FIFA World Cup,Al Rayyan,Qatar,TRUE
2022-12-18,Argentina,France,3,3,FIFA World Cup,Lusail,Qatar,TRUE
2022-12-30,Iraq,Kuwait,1,0,Friendly,Basra,Iraq,FALSE
2023-01-06,Iraq,Oman,0,0,Gulf Cup,Basra,Iraq,FALSE
2023-01-06,Yemen,Saudi Arabia,0,2,Gulf Cup,Basra,Iraq,TRUE
2023-01-07,Kuwait,Qatar,0,2,Gulf Cup,Basra,Iraq,TRUE
2023-01-09,Iraq,Saudi Arabia,2,0,Gulf Cup,Basra,Iraq,FALSE
2023-01-09,Sweden,Finland,2,0,Friendly,Faro-Loulé,Portugal,TRUE
2023-01-10,Qatar,Bahrain,1,2,Gulf Cup,Basra,Iraq,TRUE
2023-01-12,Iraq,Yemen,5,0,Gulf Cup,Basra,Iraq,FALSE
2023-01-12,Saudi Arabia,Oman,1,2,Gulf Cup,Basra,Iraq,TRUE
2023-01-12,Sweden,Iceland,2,1,Friendly,Faro-Loulé,Portugal,TRUE
2023-01-13,Qatar,United Arab Emirates,1,1,Gulf Cup,Basra,Iraq,TRUE
2023-01-16,Iraq,Qatar,2,1,Gulf Cup,Basra,Iraq,FALSE
2023-01-19,Iraq,Oman,3,2,Gulf Cup,Basra,Iraq,FALSE
2023-01-25,United States,Serbia,1,2,Friendly,Los Angeles,United States,FALSE
2023-01-28,United States,Colombia,0,0,Friendly,Carson,United States,FALSE
2023-03-12,Guatemala,Panama,1,1,Friendly,San Jose,United States,TRUE
2023-03-23,Algeria,Niger,2,1,African Cup of Nations qualification,Algiers,Algeria,FALSE
2023-03-23,Argentina,Panama,2,0,Friendly,Buenos Aires,Argentina,FALSE
2023-03-23,Bosnia and Herzegovina,Iceland,3,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
2023-03-23,Ghana,Angola,1,0,African Cup of Nations qualification,Kumasi,Ghana,FALSE
2023-03-23,Iran,Russia,1,1,Friendly,Tehran,Iran,FALSE
2023-03-23,Italy,England,1,2,UEFA Euro qualification,Napoli,Italy,FALSE
2023-03-23,New Zealand,China,0,0,Friendly,Auckland,New Zealand,FALSE
2023-03-23,Portugal,Liechtenstein,4,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
2023-03-23,Suriname,Mexico,0,2,CONCACAF Nations League,Paramaribo,Suriname,FALSE
2023-03-24,Australia,Ecuador,3,1,Friendly,Sydney,Australia,FALSE
2023-03-24,Austria,Azerbaijan,4,1,UEFA Euro qualification,Pasching,Austria,FALSE
2023-03-24,Cape Verde,Eswatini,0,0,African Cup of Nations qualification,Praia,Cape Verde,FALSE
2023-03-24,Czech Republic,Poland,3,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
2023-03-24,DR Congo,Mauritania,3,1,African Cup of Nations qualification,Douala,Cameroon,TRUE
2023-03-24,Egypt,Malawi,2,0,African Cup of Nations qualification,Cairo,Egypt,FALSE
2023-03-24,France,Netherlands,4,0,UEFA Euro qualification,Paris,France,FALSE
2023-03-24,Grenada,United States,1,7,CONCACAF Nations League,St. George's,Grenada,FALSE
2023-03-24,Ivory Coast,Comoros,3,1,African Cup of Nations qualification,Bouaké,Ivory Coast,FALSE
2023-03-24,Japan,Uruguay,1,1,Friendly,Tokyo,Japan,FALSE
2023-03-24,Saudi Arabia,Venezuela,1,2,Friendly,Jeddah,Saudi Arabia,FALSE
2023-03-24,Senegal,Mozambique,5,1,African Cup of Nations qualification,Diamniadio,Senegal,FALSE
2023-03-24,South Africa,Liberia,2,2,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
2023-03-24,South Korea,Colombia,2,2,Friendly,Ulsan,South Korea,FALSE
2023-03-24,Sweden,Belgium,0,3,UEFA Euro qualification,Stockholm,Sweden,FALSE
2023-03-24,Tunisia,Libya,3,0,African Cup of Nations qualification,Radès,Tunisia,FALSE
2023-03-24,Uzbekistan,Bolivia,1,0,Friendly,Jeddah,Saudi Arabia,TRUE
2023-03-25,Armenia,Turkey,1,2,UEFA Euro qualification,Yerevan,Armenia,FALSE
2023-03-25,Belarus,Switzerland,0,5,UEFA Euro qualification,Novi Sad,Serbia,TRUE
2023-03-25,Croatia,Wales,1,1,UEFA Euro qualification,Split,Croatia,FALSE
2023-03-25,Curaçao,Canada,0,2,CONCACAF Nations League,Willemstad,Curaçao,FALSE
2023-03-25,Germany,Peru,2,0,Friendly,Mainz,Germany,FALSE
2023-03-25,Montserrat,Haiti,0,4,CONCACAF Nations League,Lookout,Montserrat,FALSE
2023-03-25,Morocco,Brazil,2,1,Friendly,Tangier,Morocco,FALSE
2023-03-25,Scotland,Cyprus,3,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
2023-03-25,Spain,Norway,3,0,UEFA Euro qualification,Málaga,Spain,FALSE
2023-03-26,England,Ukraine,2,0,UEFA Euro qualification,London,England,FALSE
2023-03-26,Luxembourg,Portugal,0,6,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
2023-03-26,Mexico,Jamaica,2,2,CONCACAF Nations League,Mexico City,Mexico,FALSE
2023-03-26,New Zealand,China,2,1,Friendly,Wellington,New Zealand,FALSE
2023-03-26,Russia,Iraq,2,0,Friendly,Saint Petersburg,Russia,FALSE
2023-03-26,Slovakia,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Bratislava,Slovakia,FALSE
2023-03-27,Angola,Ghana,1,1,African Cup of Nations qualification,Luanda,Angola,FALSE
2023-03-27,Austria,Estonia,2,1,UEFA Euro qualification,Pasching,Austria,FALSE
2023-03-27,Chile,Paraguay,3,2,Friendly,Santiago,Chile,FALSE
2023-03-27,Moldova,Czech Republic,0,0,UEFA Euro qualification,Chișinău,Moldova,FALSE
2023-03-27,Netherlands,Gibraltar,3,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE
2023-03-27,Niger,Algeria,0,1,African Cup of Nations qualification,Radès,Tunisia,TRUE
2023-03-27,Republic of Ireland,France,0,1,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
2023-03-27,Sweden,Azerbaijan,5,0,UEFA Euro qualification,Stockholm,Sweden,FALSE
2023-03-27,United States,El Salvador,1,0,CONCACAF Nations League,Orlando,United States,FALSE
2023-03-28,Argentina,Curaçao,7,0,Friendly,Santiago del Estero,Argentina,FALSE
2023-03-28,Australia,Ecuador,1,2,Friendly,Melbourne,Australia,FALSE
2023-03-28,Canada,Honduras,4,1,CONCACAF Nations League,Toronto,Canada,FALSE
2023-03-28,Comoros,Ivory Coast,0,2,African Cup of Nations qualification,Moroni,Comoros,FALSE
2023-03-28,Costa Rica,Panama,0,1,CONCACAF Nations League,San José,Costa Rica,FALSE
2023-03-28,Eswatini,Cape Verde,0,1,African Cup of Nations qualification,Mbombela,South Africa,TRUE
2023-03-28,Georgia,Norway,1,1,UEFA Euro qualification,Batumi,Georgia,FALSE
2023-03-28,Germany,Belgium,2,3,Friendly,Cologne,Germany,FALSE
2023-03-28,Haiti,Bermuda,3,1,CONCACAF Nations League,San Cristóbal,Dominican Republic,TRUE
2023-03-28,Iran,Kenya,2,1,Friendly,Tehran,Iran,FALSE
2023-03-28,Japan,Colombia,1,2,Friendly,Osaka,Japan,FALSE
2023-03-28,Jordan,Philippines,4,0,Friendly,Al Wakrah,Qatar,TRUE
2023-03-28,Liberia,South Africa,1,2,African Cup of Nations qualification,Monrovia,Liberia,FALSE
2023-03-28,Libya,Tunisia,0,1,African Cup of Nations qualification,Benghazi,Libya,FALSE
2023-03-28,Malawi,Egypt,0,4,African Cup of Nations qualification,Lilongwe,Malawi,FALSE
2023-03-28,Mauritania,DR Congo,1,1,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
2023-03-28,Morocco,Peru,0,0,Friendly,Madrid,Spain,TRUE
2023-03-28,Mozambique,Senegal,0,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
2023-03-28,Saudi Arabia,Bolivia,1,2,Friendly,Jeddah,Saudi Arabia,FALSE
2023-03-28,Scotland,Spain,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
2023-03-28,South Korea,Uruguay,1,2,Friendly,Seoul,South Korea,FALSE
2023-03-28,Switzerland,Israel,3,0,UEFA Euro qualification,Geneva,Switzerland,FALSE
2023-03-28,Turkey,Croatia,0,2,UEFA Euro qualification,Bursa,Turkey,FALSE
2023-03-28,Uzbekistan,Venezuela,1,1,Friendly,Jeddah,Saudi Arabia,TRUE
2023-04-19,United States,Mexico,1,1,Friendly,Glendale,United States,FALSE
2023-06-07,Mexico,Guatemala,2,0,Friendly,Mazatlán,Mexico,FALSE
2023-06-10,Mexico,Cameroon,2,2,Friendly,San Diego,United States,TRUE
2023-06-10,Panama,Nicaragua,3,2,Friendly,Penonomé,Panama,FALSE
2023-06-11,Uzbekistan,Oman,3,0,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
2023-06-12,Germany,Ukraine,3,3,Friendly,Bremen,Germany,FALSE
2023-06-12,Morocco,Cape Verde,0,0,Friendly,Rabat,Morocco,FALSE
2023-06-13,Curaçao,Costa Rica,0,0,Friendly,Fort Lauderdale,United States,TRUE
2023-06-13,Iran,Afghanistan,6,1,CAFA Nations Cup,Bishkek,Kyrgyzstan,TRUE
2023-06-14,DR Congo,Uganda,1,0,Friendly,Douala,Cameroon,TRUE
2023-06-14,Guinea,Egypt,1,2,African Cup of Nations qualification,Marrakech,Morocco,TRUE
2023-06-14,Netherlands,Croatia,2,4,UEFA Nations League,Rotterdam,Netherlands,FALSE
2023-06-14,Uruguay,Nicaragua,4,1,Friendly,Montevideo,Uruguay,FALSE
2023-06-14,Uzbekistan,Turkmenistan,2,0,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
2023-06-15,Argentina,Australia,2,0,Friendly,Beijing,China,TRUE
2023-06-15,Jamaica,Qatar,1,2,Friendly,Ritzing,Austria,TRUE
2023-06-15,Japan,El Salvador,6,0,Friendly,Toyota,Japan,FALSE
2023-06-15,Panama,Canada,0,2,CONCACAF Nations League,Las Vegas,United States,TRUE
2023-06-15,Spain,Italy,2,1,UEFA Nations League,Enschede,Netherlands,TRUE
2023-06-15,United States,Mexico,3,0,CONCACAF Nations League,Las Vegas,United States,FALSE
2023-06-16,Andorra,Switzerland,1,2,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
2023-06-16,Colombia,Iraq,1,0,Friendly,Valencia,Spain,TRUE
2023-06-16,Curaçao,Saint Kitts and Nevis,1,1,Gold Cup qualification,Fort Lauderdale,United States,TRUE
2023-06-16,Gibraltar,France,0,3,UEFA Euro qualification,Faro-Loulé,Portugal,TRUE
2023-06-16,Kyrgyzstan,Iran,1,5,CAFA Nations Cup,Bishkek,Kyrgyzstan,FALSE
2023-06-16,Latvia,Turkey,2,3,UEFA Euro qualification,Riga,Latvia,FALSE
2023-06-16,Malta,England,0,4,UEFA Euro qualification,Ta' Qali,Malta,FALSE
2023-06-16,Poland,Germany,1,0,Friendly,Warsaw,Poland,FALSE
2023-06-16,Serbia,Jordan,3,2,Friendly,Vienna,Austria,TRUE
2023-06-16,South Korea,Peru,0,1,Friendly,Busan,South Korea,FALSE
2023-06-16,Sweden,New Zealand,4,1,Friendly,Stockholm,Sweden,FALSE
2023-06-17,Belgium,Austria,1,1,UEFA Euro qualification,Brussels,Belgium,FALSE
2023-06-17,Benin,Senegal,1,1,African Cup of Nations qualification,Cotonou,Benin,FALSE
2023-06-17,Brazil,Guinea,4,1,Friendly,Barcelona,Spain,TRUE
2023-06-17,Ecuador,Bolivia,1,0,Friendly,Harrison,United States,TRUE
2023-06-17,Equatorial Guinea,Tunisia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
2023-06-17,Faroe Islands,Czech Republic,0,3,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
2023-06-17,Norway,Scotland,1,2,UEFA Euro qualification,Oslo,Norway,FALSE
2023-06-17,Portugal,Bosnia and Herzegovina,3,0,UEFA Euro qualification,Lisbon,Portugal,FALSE
2023-06-17,South Africa,Morocco,2,1,African Cup of Nations qualification,Johannesburg,South Africa,FALSE
2023-06-17,Uzbekistan,Tajikistan,5,1,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
2023-06-17,Zambia,Ivory Coast,3,0,African Cup of Nations qualification,Ndola,Zambia,FALSE
2023-06-18,Cape Verde,Burkina Faso,3,1,African Cup of Nations qualification,Praia,Cape Verde,FALSE
2023-06-18,Croatia,Spain,0,0,UEFA Nations League,Rotterdam,Netherlands,TRUE
2023-06-18,Egypt,South Sudan,3,0,Friendly,Cairo,Egypt,FALSE
2023-06-18,Gabon,DR Congo,0,2,African Cup of Nations qualification,Franceville,Gabon,FALSE
2023-06-18,Madagascar,Ghana,0,0,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE
2023-06-18,Netherlands,Italy,2,3,UEFA Nations League,Enschede,Netherlands,FALSE
2023-06-18,Panama,Mexico,0,1,CONCACAF Nations League,Las Vegas,United States,TRUE
2023-06-18,Paraguay,Nicaragua,2,0,Friendly,Asunción,Paraguay,FALSE
2023-06-18,Uganda,Algeria,1,2,African Cup of Nations qualification,Douala,Cameroon,TRUE
2023-06-18,United States,Canada,2,0,CONCACAF Nations League,Las Vegas,United States,FALSE
2023-06-19,England,North Macedonia,7,0,UEFA Euro qualification,Manchester,England,FALSE
2023-06-19,France,Greece,1,0,UEFA Euro qualification,Paris,France,FALSE
2023-06-19,Indonesia,Argentina,0,2,Friendly,Jakarta,Indonesia,FALSE
2023-06-19,Jamaica,Jordan,1,2,Friendly,Wiener Neustadt,Austria,TRUE
2023-06-19,Switzerland,Romania,2,2,UEFA Euro qualification,Lucerne,Switzerland,FALSE
2023-06-19,Turkey,Wales,2,0,UEFA Euro qualification,Samsun,Turkey,FALSE
2023-06-20,Algeria,Tunisia,1,1,Friendly,Annaba,Algeria,FALSE
2023-06-20,Austria,Sweden,2,0,UEFA Euro qualification,Vienna,Austria,FALSE
2023-06-20,Bosnia and Herzegovina,Luxembourg,0,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
2023-06-20,Brazil,Senegal,2,4,Friendly,Lisbon,Portugal,TRUE
2023-06-20,Ecuador,Costa Rica,3,1,Friendly,Chester,United States,TRUE
2023-06-20,Estonia,Belgium,0,3,UEFA Euro qualification,Tallinn,Estonia,FALSE
2023-06-20,Germany,Colombia,0,2,Friendly,Gelsenkirchen,Germany,FALSE
2023-06-20,Haiti,Trinidad and Tobago,0,0,Friendly,Palm Beach Gardens,United States,TRUE
2023-06-20,Iceland,Portugal,0,1,UEFA Euro qualification,Reykjavík,Iceland,FALSE
2023-06-20,Japan,Peru,4,1,Friendly,Suita,Japan,FALSE
2023-06-20,Montenegro,Czech Republic,1,4,Friendly,Podgorica,Montenegro,FALSE
2023-06-20,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,FALSE
2023-06-20,Scotland,Georgia,2,0,UEFA Euro qualification,Glasgow,Scotland,FALSE
2023-06-20,South Korea,El Salvador,1,1,Friendly,Daejeon,South Korea,FALSE
2023-06-20,Uruguay,Cuba,2,0,Friendly,Montevideo,Uruguay,FALSE
2023-06-20,Uzbekistan,Iran,0,1,CAFA Nations Cup,Tashkent,Uzbekistan,FALSE
2023-06-24,United States,Jamaica,1,1,Gold Cup,Chicago,United States,FALSE
2023-06-25,Haiti,Qatar,2,1,Gold Cup,Houston,United States,TRUE
2023-06-25,Mexico,Honduras,4,0,Gold Cup,Houston,United States,TRUE
2023-06-26,Costa Rica,Panama,1,2,Gold Cup,Fort Lauderdale,United States,TRUE
2023-06-27,Canada,Guadeloupe,2,2,Gold Cup,Toronto,Canada,FALSE
2023-06-28,United States,Saint Kitts and Nevis,6,0,Gold Cup,St. Louis,United States,FALSE
2023-06-29,Haiti,Mexico,1,3,Gold Cup,Glendale,United States,TRUE
2023-06-29,Qatar,Honduras,1,1,Gold Cup,Glendale,United States,TRUE
2023-06-30,Martinique,Panama,1,2,Gold Cup,Harrison,United States,TRUE
2023-07-01,Guatemala,Canada,0,0,Gold Cup,Houston,United States,TRUE
2023-07-02,Honduras,Haiti,2,1,Gold Cup,Charlotte,United States,TRUE
2023-07-02,Mexico,Qatar,0,1,Gold Cup,Santa Clara,United States,TRUE
2023-07-02,United States,Trinidad and Tobago,6,0,Gold Cup,Charlotte,United States,FALSE
2023-07-04,Canada,Cuba,4,2,Gold Cup,Houston,United States,TRUE
2023-07-04,Panama,El Salvador,2,2,Gold Cup,Houston,United States,TRUE
2023-07-05,South Africa,Namibia,1,1,COSAFA Cup,Durban,South Africa,FALSE
2023-07-08,Mexico,Costa Rica,2,0,Gold Cup,Arlington,United States,TRUE
2023-07-08,Panama,Qatar,4,0,Gold Cup,Arlington,United States,TRUE
2023-07-08,South Africa,Botswana,2,1,COSAFA Cup,Durban,South Africa,FALSE
2023-07-09,United States,Canada,2,2,Gold Cup,Cincinnati,United States,FALSE
2023-07-11,South Africa,Eswatini,2,1,COSAFA Cup,KwaMashu,South Africa,FALSE
2023-07-12,Jamaica,Mexico,0,3,Gold Cup,Paradise,United States,TRUE
2023-07-12,United States,Panama,1,1,Gold Cup,San Diego,United States,FALSE
2023-07-14,South Africa,Zambia,1,2,COSAFA Cup,Durban,South Africa,FALSE
2023-07-16,Mexico,Panama,1,0,Gold Cup,Inglewood,United States,TRUE
2023-07-16,South Africa,Malawi,0,0,COSAFA Cup,Durban,South Africa,FALSE
2023-08-27,Bolivia,Panama,1,2,Friendly,Cochabamba,Bolivia,FALSE
2023-09-07,Algeria,Tanzania,0,0,African Cup of Nations qualification,Annaba,Algeria,FALSE
2023-09-07,Argentina,Ecuador,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,FALSE
2023-09-07,Austria,Moldova,1,1,Friendly,Pasching,Austria,FALSE
2023-09-07,Bulgaria,Iran,0,1,Friendly,Plovdiv,Bulgaria,FALSE
2023-09-07,Colombia,Venezuela,1,0,FIFA World Cup qualification,Barranquilla,Colombia,FALSE
2023-09-07,Czech Republic,Albania,1,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
2023-09-07,France,Republic of Ireland,2,0,UEFA Euro qualification,Paris,France,FALSE
